fnlwgt,age,educational-num,capital-gain,capital-loss,hours-per-week
252168,33,9,0,0,40
264924,18,10,0,0,40
280639,70,9,2329,0,20
349154,29,6,0,0,40
268797,61,9,0,0,17
280146,19,10,0,0,20
402361,31,9,0,0,40
246197,52,9,0,0,40
244315,27,9,0,0,40
405793,28,12,0,0,45
277022,37,9,3887,0,40
409230,21,10,0,0,30
351161,42,10,0,0,40
275703,26,10,0,0,40
262885,25,7,0,0,32
488706,41,10,0,0,40
239405,58,3,0,0,40
272944,36,9,0,0,45
343721,37,13,0,0,40
282023,55,13,15024,0,50
274690,28,13,0,0,45
251675,53,9,0,0,40
353824,49,10,0,0,45
394927,29,11,0,0,40
277192,41,3,0,0,40
314182,21,9,0,0,40
251487,51,4,0,0,40
361324,57,6,0,0,40
276221,33,16,0,0,40
238401,18,10,0,0,25
252519,43,13,0,0,40
382368,31,7,0,0,40
293928,19,9,0,0,20
355978,49,15,99999,0,35
252250,38,7,0,0,65
247455,26,13,5178,0,42
330826,37,11,0,0,30
363087,45,9,0,0,40
569761,44,11,0,0,40
269733,43,9,0,0,40
359828,24,13,0,0,44
585203,24,13,7688,0,45
329733,52,10,0,0,40
375827,30,9,0,0,40
254291,48,13,7298,0,50
539563,61,10,0,0,45
261561,24,13,0,0,40
275110,27,9,0,0,80
265661,64,9,0,0,40
1038553,23,9,0,0,45
307468,44,15,0,0,29
255941,38,14,10520,0,50
567788,44,3,0,0,40
732569,36,5,0,0,40
329426,27,13,0,0,45
264740,44,15,0,0,40
381153,31,10,0,0,60
298507,57,13,3103,0,40
344073,34,9,0,0,40
416165,22,10,0,0,32
243256,67,5,0,0,15
250536,42,10,0,0,21
299765,25,10,0,0,40
285020,36,9,2885,0,40
249072,55,9,0,0,60
721161,44,10,0,0,40
329059,59,13,0,0,50
348802,30,9,0,0,40
509629,24,9,0,0,25
279337,52,9,0,0,40
374969,18,6,0,0,56
259865,24,9,0,0,30
276934,46,13,0,0,70
395512,25,8,0,0,40
311177,43,10,0,0,30
293440,17,7,0,0,15
474136,35,9,0,1408,40
355856,43,13,0,0,50
285060,47,14,0,1977,41
331126,31,13,0,0,48
279872,27,10,0,0,40
386331,31,9,0,0,50
241583,30,10,0,0,40
374253,24,9,0,0,55
450924,38,8,3942,0,40
243569,65,10,0,0,24
295510,43,9,0,0,45
251396,37,12,0,0,65
242460,34,13,7688,0,40
411395,35,10,0,0,36
423711,36,9,0,0,45
271935,18,7,0,0,20
361497,33,9,0,0,40
399020,22,10,0,0,55
345277,33,13,0,0,45
301568,37,9,0,0,35
339956,27,9,0,0,60
362826,25,9,0,0,45
344329,41,9,0,0,10
354405,67,9,0,0,20
332727,47,13,0,0,60
289944,20,10,0,0,20
273425,40,13,0,0,50
313930,25,7,0,0,40
242769,73,9,3471,0,40
287320,47,14,0,0,40
409172,33,13,0,0,55
274451,67,4,0,0,40
337599,55,10,0,0,40
419658,25,9,0,0,8
319163,21,10,0,0,40
301568,39,10,0,0,40
268145,23,13,0,0,45
303431,25,9,0,0,40
553473,27,13,0,0,48
496414,30,16,0,0,40
272667,74,12,0,0,20
255191,35,13,0,0,45
281832,33,16,0,0,40
339773,32,10,0,0,40
346766,35,9,0,0,40
237729,50,9,0,2444,72
283872,24,10,0,0,20
401333,48,9,0,0,40
278228,57,13,0,0,50
238721,38,12,0,0,40
349148,30,13,0,0,70
309620,29,14,0,0,20
347803,22,10,0,0,20
308279,42,13,0,0,21
239043,26,7,0,0,40
312017,20,10,0,0,40
257485,51,10,0,0,40
341672,31,13,0,0,60
275236,56,13,0,0,40
400356,19,10,0,0,40
261929,43,16,25236,0,64
259377,50,14,15024,0,40
252406,26,9,0,0,40
308995,28,10,0,0,40
362491,28,9,0,0,40
320047,20,6,0,0,40
269722,36,14,0,0,40
237943,36,14,15024,0,50
242713,37,8,0,0,40
295067,56,13,14084,0,45
336543,28,12,0,0,40
299598,19,9,0,0,16
345277,31,13,0,0,40
466458,19,10,0,0,20
290964,32,13,0,1590,40
243569,27,9,0,0,40
391114,30,9,0,0,60
252506,27,10,0,0,40
259323,51,9,0,0,70
263561,31,13,0,2246,45
238685,20,10,0,0,30
307392,50,14,0,0,40
355728,44,10,0,1980,45
283613,24,13,0,0,43
284706,40,15,0,1977,60
255279,30,9,0,0,20
397280,41,13,0,0,72
421561,54,14,0,0,45
245196,59,6,0,0,40
340234,42,9,15024,0,40
278391,23,9,0,0,40
370888,69,12,2964,0,6
357954,33,9,0,0,35
280422,48,10,0,0,25
321435,24,13,0,0,40
306967,22,10,0,0,25
328606,48,15,14084,0,63
348960,37,13,0,0,36
329530,24,5,0,0,45
311020,54,9,0,0,50
331481,39,13,0,1669,60
249249,33,3,0,0,50
261725,28,2,0,0,40
254818,41,14,0,0,40
295621,33,13,0,0,25
278155,24,10,0,0,30
344172,46,12,0,0,49
304260,50,12,0,0,40
243665,31,9,0,0,41
285730,56,14,0,0,66
334133,25,14,0,0,20
397963,43,9,594,0,16
365050,56,4,0,0,20
286789,39,13,0,0,40
249644,51,10,0,0,48
349884,42,6,0,0,35
319666,45,15,0,0,43
447079,63,9,0,0,15
252292,19,9,0,0,40
237819,51,13,0,0,50
379062,64,10,0,0,12
326064,45,10,6497,0,35
312353,18,8,0,0,20
340148,41,10,0,0,45
388496,51,10,0,0,8
485496,25,9,0,0,40
242517,50,13,0,0,40
298113,63,10,0,0,40
277783,44,14,0,0,99
356882,31,9,5013,0,40
332355,46,10,0,0,40
305767,56,9,0,0,40
255282,18,7,0,1602,48
346341,20,10,0,0,35
285897,27,9,0,1848,45
356689,31,13,0,0,40
394860,46,9,0,0,40
309463,29,5,0,0,40
425528,30,9,0,0,70
386949,26,9,0,0,25
324854,26,13,0,0,40
502316,23,13,0,0,40
340982,47,10,3103,0,40
278480,19,10,0,0,40
335777,35,10,0,0,40
283613,24,13,0,0,40
298130,49,4,0,0,40
388112,28,2,0,0,77
247750,36,9,0,0,45
243580,40,13,0,0,48
266973,27,9,0,0,60
250818,19,10,0,0,40
240979,32,10,0,0,60
279763,20,7,0,0,25
301199,20,10,0,0,24
267540,38,10,0,0,38
241463,37,9,0,1848,65
351869,32,10,0,1485,45
268281,46,13,0,0,40
363591,42,9,0,0,40
469921,18,10,0,0,40
291951,30,9,0,0,40
295127,38,10,0,0,40
376647,18,9,2176,0,25
356344,25,13,0,0,40
340117,18,7,0,0,50
443179,46,13,0,0,8
239529,64,7,3674,0,35
266598,53,9,0,0,40
353263,36,13,0,0,45
247734,24,13,0,0,30
497300,37,9,0,0,40
426431,34,13,0,0,40
607848,36,10,7688,0,45
293073,29,13,0,0,50
243190,30,15,0,0,20
290409,36,10,0,0,40
317780,35,10,0,0,40
298301,64,9,0,0,40
310380,22,9,0,0,40
501172,27,3,0,0,40
282313,25,6,0,1602,40
255693,34,9,0,0,20
279980,67,10,10605,0,10
263855,29,8,0,0,40
349910,58,9,7688,0,40
266525,20,10,594,0,20
288185,25,5,0,0,40
323269,38,10,0,0,40
270572,35,13,0,0,40
285295,30,13,0,0,40
373499,27,3,0,0,60
335421,27,13,0,0,20
349365,20,9,0,0,40
330715,32,9,99999,0,40
275522,35,4,0,0,80
238397,38,13,0,0,24
349169,34,14,0,0,40
483822,25,9,0,0,40
420973,23,13,0,0,40
280758,27,7,0,0,60
261023,30,10,0,0,50
340917,30,10,0,0,40
370795,39,9,0,0,40
514033,22,9,0,0,80
285775,22,11,0,0,40
470663,38,13,0,0,50
384236,41,11,0,0,40
334618,21,10,99999,0,40
244566,29,9,0,0,40
373344,58,2,0,0,40
392812,30,9,0,0,50
262478,29,9,0,0,30
275385,20,9,0,0,45
287986,30,10,0,0,40
323798,49,10,3325,0,50
264526,45,12,0,0,40
472604,38,13,0,0,35
348618,33,3,0,0,20
248445,36,9,0,0,60
288566,30,13,0,0,40
487411,55,14,0,0,40
239409,39,9,0,0,50
337606,50,9,0,1485,40
381965,55,13,0,0,40
344414,19,10,0,0,40
558183,49,11,0,0,40
306114,21,9,0,0,35
368797,58,14,0,0,35
339952,26,10,0,0,60
250135,28,9,0,0,40
430005,58,6,0,0,50
410034,36,13,0,1887,40
266072,17,6,0,0,20
339324,25,13,0,0,40
284086,41,11,0,0,60
426263,57,14,0,0,40
277647,40,13,0,0,40
319280,30,9,0,0,40
280483,47,9,0,0,40
351324,29,10,0,0,40
254767,24,4,2105,0,50
253801,29,9,0,0,40
237713,38,13,0,0,60
344351,36,9,0,0,40
302604,37,10,0,0,40
248094,40,9,0,0,40
248990,26,7,0,0,40
272950,36,10,0,0,50
300528,44,7,0,0,40
302424,44,9,0,0,55
344492,21,10,0,0,30
349148,31,9,0,0,40
243178,20,9,0,0,40
318593,47,9,0,0,25
266150,49,9,0,0,40
271092,65,10,0,0,40
244589,17,7,0,0,40
271901,45,9,0,0,32
341643,38,12,0,0,60
289653,37,9,0,0,50
330144,65,10,0,0,40
251905,29,12,0,0,45
285131,32,12,0,0,20
409201,29,10,0,0,40
379819,70,10,10566,0,40
244803,37,9,0,0,40
244147,32,13,0,1876,50
253741,66,9,0,1825,10
297117,17,7,0,0,40
254148,50,10,0,0,40
276776,27,10,0,0,40
357781,29,4,0,0,40
372525,37,14,0,0,48
301867,18,9,0,0,20
456236,43,9,0,0,40
241297,59,10,6849,0,40
329054,18,7,0,0,15
274158,40,9,0,0,40
250091,62,13,0,0,5
247075,24,9,0,0,20
315524,22,10,0,0,30
420779,24,9,0,0,35
241444,52,2,0,0,50
263899,23,10,0,0,20
247294,49,9,0,0,45
261375,29,9,0,0,60
312477,50,9,0,1887,40
259505,26,10,0,0,40
360593,32,9,0,0,30
459248,19,9,0,0,30
288419,30,3,0,0,40
251675,53,10,8614,0,50
281422,43,12,0,0,45
314177,28,6,0,0,40
295308,17,7,0,0,20
248445,39,3,0,0,40
403489,36,14,0,0,45
254904,21,9,0,0,30
275338,38,13,1151,0,40
280618,29,10,0,0,40
330263,26,9,0,0,40
247043,46,9,0,0,40
247006,25,12,0,0,45
259363,52,9,0,0,50
548580,53,10,0,0,40
241350,45,9,0,0,40
278322,49,9,0,0,40
238582,56,10,0,0,41
283227,28,10,0,0,65
334522,42,9,0,0,40
267085,37,10,0,0,40
279041,22,10,0,0,10
370837,69,13,0,0,40
272182,47,10,0,0,40
403467,43,13,7688,0,40
252168,33,10,0,0,40
255559,45,9,0,0,40
355686,21,9,0,0,10
361497,30,13,0,0,72
351871,29,13,0,0,50
290661,57,16,0,0,60
356882,30,16,0,0,20
301835,56,3,0,0,40
313729,32,9,0,0,40
250541,17,6,0,0,20
358533,46,10,0,0,40
268840,59,10,0,0,16
345236,67,13,0,0,55
347692,58,7,0,0,15
274800,47,13,0,0,60
411950,28,9,0,0,40
275818,23,10,0,1974,40
318082,18,10,0,0,35
287988,23,13,0,0,40
321990,30,14,15024,0,60
329205,47,13,0,0,40
246449,35,9,3325,0,50
280167,42,14,0,0,40
278557,35,9,0,0,30
252986,41,14,0,0,40
312767,30,9,0,0,40
263568,49,13,0,0,60
248010,35,13,0,0,40
405577,34,10,0,0,40
526528,28,10,3887,0,40
411007,67,9,15831,0,40
367037,45,9,0,0,40
304651,38,9,0,0,45
320818,45,10,0,0,40
326886,36,9,0,0,40
286750,44,13,0,1902,40
391867,29,11,0,0,40
289405,17,7,0,0,12
447739,30,16,0,0,60
293385,65,1,0,0,30
274883,47,9,0,0,40
326156,54,10,0,0,40
330571,23,13,0,0,25
346766,38,9,0,0,40
257250,35,9,0,0,40
272338,35,11,0,0,40
328610,48,15,0,0,45
373432,31,5,0,0,43
302847,53,9,0,0,35
279615,36,13,0,0,40
276133,22,9,0,0,50
265917,34,9,0,0,40
270721,42,13,0,0,32
340332,33,13,0,0,45
248374,35,10,0,0,40
398626,59,16,25236,0,45
323790,44,13,0,0,40
331381,28,13,0,0,40
267859,33,10,0,0,40
586657,49,13,7298,0,40
283715,26,9,0,0,40
257874,30,13,0,0,30
357173,38,9,0,0,40
305739,45,10,0,0,40
405684,21,9,0,0,35
289230,45,13,0,0,48
328216,47,10,7298,0,40
280362,40,9,0,0,35
358199,44,10,0,0,45
326232,44,4,0,0,48
287681,23,9,0,0,40
252250,38,12,0,0,56
245211,34,9,2036,0,30
437727,57,14,0,1977,45
257758,44,16,0,0,40
258648,55,6,0,0,40
249935,45,13,0,0,60
335005,25,10,3137,0,40
311551,50,14,7688,0,50
361307,25,13,0,0,40
276552,35,9,0,0,40
277760,27,9,0,0,40
261232,59,7,0,0,40
325744,24,9,0,0,40
239880,76,9,0,0,8
245873,51,10,0,0,40
575442,41,10,0,0,40
241998,36,13,0,1672,50
257683,23,13,0,0,40
319271,40,14,0,0,60
263000,31,11,0,0,38
554986,33,10,0,0,40
326886,37,9,0,0,40
248313,25,11,0,0,40
237943,39,13,0,0,30
345339,70,13,0,0,40
291979,20,9,0,0,20
239018,33,16,0,0,60
276087,47,11,0,0,26
386877,34,9,0,0,40
632834,25,9,0,0,40
242713,36,9,0,0,40
269733,40,11,0,0,40
339002,28,9,0,0,20
269323,38,9,0,0,40
365049,54,10,0,0,40
294064,34,14,0,0,50
484861,43,10,4064,0,38
347513,27,10,0,0,40
281911,45,9,0,0,48
327964,29,5,0,0,40
256240,20,9,0,0,30
363130,31,10,0,0,40
240356,45,10,0,0,55
459463,22,8,0,0,50
505438,31,9,0,0,30
335005,25,13,0,0,35
479482,21,10,0,0,40
304622,34,13,0,0,50
343161,18,7,0,0,16
467108,30,14,0,0,44
269474,22,10,0,0,10
346014,50,4,0,0,20
288486,34,7,0,0,40
262819,22,10,0,0,40
263444,26,9,0,0,45
265554,46,9,0,0,40
410216,28,7,0,0,60
411950,27,13,0,0,60
237819,50,9,0,0,40
849857,34,9,0,0,40
307496,19,10,0,0,16
259019,38,9,0,0,44
300687,34,9,0,0,40
309056,41,16,0,0,50
426562,72,7,0,0,35
253814,28,9,0,0,35
265295,48,13,0,0,40
287233,26,13,0,0,40
356689,30,13,0,0,30
254765,59,10,0,0,40
558944,40,4,0,0,40
271354,20,9,0,0,40
272913,29,9,0,0,30
324445,22,9,0,0,40
291904,60,6,0,0,40
249392,37,11,0,0,40
405362,70,4,0,0,38
262241,21,9,0,0,40
420054,27,9,9562,0,50
419691,34,13,7298,0,54
304602,24,9,0,0,40
267966,35,7,0,0,50
241528,43,14,0,0,40
296724,34,10,0,0,17
264874,22,9,0,0,40
423605,39,8,0,1848,40
298871,27,13,0,0,40
279636,57,11,0,0,40
405386,34,10,0,0,28
297188,31,14,0,0,60
413557,17,7,0,0,32
246025,26,9,0,0,20
390997,32,2,0,0,50
247298,19,8,0,0,20
273629,46,14,0,0,40
461678,24,10,0,0,50
466498,56,11,0,0,60
299507,34,11,0,0,40
530099,59,10,0,1887,55
402539,30,9,0,0,40
340534,29,9,0,0,44
303817,38,10,0,0,40
241367,24,10,0,0,40
238530,43,9,0,0,40
238381,33,10,8614,0,40
243923,22,9,0,0,80
305597,39,11,0,0,40
263015,28,6,0,0,40
349365,32,10,0,0,65
283637,18,10,0,0,40
344278,20,7,0,0,40
244605,56,9,0,0,40
363677,45,16,0,1977,30
269318,38,10,7298,0,40
329924,40,9,0,0,30
261241,35,9,0,1741,60
296618,20,9,0,0,30
257796,30,10,0,0,40
343021,33,10,0,0,65
248059,48,13,5013,0,45
409604,38,13,15024,0,40
332884,46,13,7298,0,65
285169,17,7,0,0,40
339346,42,14,0,0,25
287306,39,10,0,0,40
266037,62,10,0,0,40
310850,27,9,0,0,50
316606,30,13,0,0,40
372484,38,7,0,0,40
299399,20,10,0,0,20
450920,22,12,0,0,40
427952,44,13,0,0,40
342642,36,14,0,0,15
253642,77,4,0,0,30
267912,48,13,0,0,50
357059,19,9,0,0,35
311357,44,15,0,0,50
338270,29,9,0,0,40
282394,18,10,0,0,21
383269,32,13,0,0,40
328776,49,9,0,0,40
243829,60,14,0,0,50
306646,39,10,3103,0,50
305759,55,9,0,0,40
315971,43,14,0,0,40
698418,24,10,0,0,25
329530,21,7,0,0,40
282579,20,10,0,0,40
364958,38,9,3464,0,40
247685,48,10,3325,0,40
351711,68,10,0,0,40
464103,22,2,0,0,40
354095,28,10,0,0,40
308901,17,7,0,0,15
369677,20,6,0,0,36
320451,22,10,0,0,24
254797,64,10,0,0,40
272778,48,10,0,0,32
279183,44,10,0,0,40
238831,23,10,0,0,40
240504,40,12,0,0,40
243240,18,9,0,0,37
257691,36,13,0,0,20
526968,37,14,0,0,38
240323,36,10,0,0,40
270544,18,8,0,0,30
328981,27,9,0,0,40
450695,24,12,0,0,35
349620,19,6,0,0,40
548303,21,9,0,0,40
335625,33,10,0,0,40
248886,38,9,0,0,42
399155,44,9,0,0,40
245487,32,3,0,0,40
340917,30,14,15024,0,60
241998,37,13,0,1977,40
337050,46,14,0,1977,45
252947,37,13,0,1719,32
299494,65,7,1797,0,40
400416,33,6,0,0,20
279968,19,10,0,0,20
298510,27,9,0,0,40
350440,45,9,0,0,40
283087,25,10,0,0,40
341051,34,14,0,0,50
380674,26,9,0,0,52
304469,19,6,0,0,25
355053,36,9,0,0,28
526164,23,13,0,0,40
241951,23,10,0,0,40
279802,22,10,0,0,3
250832,90,6,0,0,40
269015,43,9,0,0,40
262196,17,6,0,0,8
261119,60,9,0,0,40
305834,19,10,0,0,25
316298,36,13,0,0,40
506436,27,10,0,0,40
257765,54,4,0,0,40
368925,84,3,0,0,15
381153,30,9,0,0,40
298635,35,13,0,0,50
281384,32,9,0,0,10
257364,40,10,0,0,45
283281,50,4,0,0,40
330695,25,10,0,0,50
315303,24,9,0,0,25
317425,18,7,0,0,7
273194,45,9,3137,0,35
385540,24,9,0,0,40
439919,40,5,0,0,40
334113,20,10,0,0,40
302836,23,12,0,0,40
264210,46,10,0,0,20
398918,28,13,0,0,50
238638,56,4,0,0,40
321824,44,9,0,0,38
250038,25,11,0,0,40
326283,32,13,0,0,40
274528,50,10,0,0,40
260560,34,9,0,0,50
737315,34,13,0,0,40
544686,36,9,2907,0,40
468713,37,10,0,0,40
275421,24,10,0,0,40
548361,51,13,0,0,26
321629,26,9,0,0,16
346275,34,7,0,0,43
250724,34,13,0,0,45
260254,21,9,0,0,40
255348,45,10,0,0,40
337469,43,10,594,0,20
316211,39,9,0,0,60
556652,45,9,0,0,40
347653,43,10,0,0,48
350387,41,13,0,0,40
350247,35,15,0,0,50
334741,63,9,0,0,20
391016,54,13,0,0,40
341672,37,13,0,0,40
289982,22,13,0,0,35
243872,38,13,0,0,70
280167,40,14,0,0,40
407338,68,10,0,0,20
315065,23,6,0,0,60
520775,23,8,0,0,30
332379,33,9,0,0,40
369114,29,9,0,0,40
261334,65,5,0,0,40
321577,27,9,0,0,40
269474,22,9,0,0,40
370502,40,10,0,0,40
292185,35,13,0,0,40
269722,36,13,0,0,55
288959,26,9,0,0,36
369538,46,10,0,0,40
333611,18,3,0,0,54
252752,32,14,13550,0,60
241805,37,10,0,0,30
240810,37,12,0,0,45
607799,19,9,0,0,60
243743,46,13,0,0,40
253856,29,13,0,0,20
255559,49,10,0,0,40
345403,17,6,0,0,40
388741,33,10,0,0,38
255675,40,10,0,0,40
255934,47,10,0,0,80
254114,38,10,0,0,40
317443,24,13,0,0,40
255849,25,9,0,0,40
255921,19,10,0,0,20
440456,23,13,0,0,40
383365,54,13,0,0,70
314525,23,13,0,0,40
291665,39,9,4508,0,24
253060,41,15,0,0,50
274111,56,14,0,1669,40
483822,26,4,0,0,40
336513,42,13,15024,0,60
274424,23,7,0,0,40
284211,51,9,0,0,35
368517,31,12,0,0,40
343957,58,13,0,0,50
327112,30,13,0,1564,40
303510,41,9,0,0,40
374524,38,13,0,0,40
267352,34,7,0,0,30
364563,45,9,0,0,40
500509,24,9,0,0,40
487742,31,10,0,0,40
304710,20,10,0,0,20
315460,57,15,0,0,36
309932,43,13,0,0,40
291509,19,8,0,0,28
248990,26,10,0,0,40
272656,55,13,0,0,55
353270,34,11,0,0,40
320811,36,10,0,0,40
253914,57,2,0,0,35
372317,32,5,0,0,23
296090,18,9,0,0,48
403489,39,7,0,0,40
289147,27,9,0,0,40
347720,43,13,0,0,50
333701,33,11,0,0,40
270043,21,6,0,0,30
358886,45,8,2407,0,50
423064,30,9,0,0,35
240554,45,13,0,0,40
358682,38,10,0,0,40
391585,49,13,15024,0,40
326857,46,14,0,2415,65
240517,21,10,0,0,70
365465,37,9,0,0,70
264710,22,13,0,0,40
242521,43,9,0,0,40
347910,70,10,0,0,35
532379,34,10,0,0,40
295282,32,9,0,0,48
318886,38,13,0,0,52
256005,18,9,0,0,40
240491,82,9,0,0,40
333505,24,9,0,0,40
426895,18,8,0,0,55
314422,20,9,0,0,30
388023,39,9,0,0,38
277720,44,10,0,0,35
341709,28,9,0,0,40
318190,18,7,0,0,15
238567,45,13,0,0,40
283918,24,10,0,0,25
263552,27,9,0,0,50
424855,42,10,3908,0,40
469602,65,13,0,0,15
295949,37,9,0,0,40
244661,66,13,0,0,40
270721,43,13,0,0,55
386643,20,10,0,0,40
256504,22,13,0,0,40
242984,34,13,0,0,50
428271,33,9,0,0,35
277314,34,12,0,1902,50
316120,44,15,0,0,40
299813,40,7,0,0,37
410919,37,9,0,0,35
275845,49,10,0,0,60
241851,44,11,4386,0,40
327901,57,6,0,0,40
322873,33,9,0,0,50
265698,42,14,0,0,40
306830,28,12,0,0,40
339321,64,13,0,0,24
318822,19,7,0,0,35
375680,34,12,0,0,40
242729,25,13,0,0,20
253784,52,7,0,0,20
464502,24,12,0,0,40
446140,22,9,0,0,55
270522,43,9,0,0,26
369825,31,4,0,0,25
260111,66,10,0,0,40
480717,45,13,0,0,38
278522,52,10,0,0,40
248584,34,9,0,0,55
267717,44,14,15024,0,45
248339,19,9,0,0,35
325353,42,12,7688,0,42
266135,42,10,0,0,52
363192,21,11,0,0,40
363395,38,10,0,0,40
338376,28,10,0,0,50
280714,20,10,0,0,40
331552,17,8,0,0,30
291529,57,13,4386,0,13
376416,23,13,0,0,40
263612,20,10,0,0,40
412316,22,9,0,0,40
273876,25,13,0,0,65
529104,33,7,0,0,50
456110,40,7,0,0,52
299358,57,9,0,1719,25
257869,54,10,0,0,28
325159,40,10,0,0,50
242464,26,9,3103,0,40
248653,31,2,0,0,37
292536,28,10,0,0,50
261511,33,9,0,0,40
320984,41,15,99999,0,65
403625,57,10,0,0,60
339682,41,3,0,0,40
248588,30,8,0,0,40
247294,48,9,0,0,30
339772,35,9,0,0,40
260614,26,9,0,0,40
331539,32,13,0,0,50
396745,32,13,0,2415,48
680390,38,9,0,0,20
438711,32,10,0,0,40
376506,66,16,3273,0,40
238959,52,14,0,0,32
283896,24,9,0,0,40
244933,62,14,0,0,45
268222,28,7,0,0,40
252529,34,13,0,0,48
343579,47,9,0,0,40
303462,53,9,0,0,30
342599,20,10,0,0,35
238257,54,13,0,0,50
267843,24,13,0,0,35
239058,48,8,0,0,50
264738,22,9,0,0,42
318982,33,10,0,0,45
274200,47,7,7298,0,40
253310,22,13,0,0,7
389765,31,4,0,0,60
325171,17,6,0,0,35
286967,55,6,0,0,45
267763,56,9,0,0,40
419053,37,9,0,0,40
390348,24,9,0,0,40
247895,48,13,0,0,40
356824,36,9,0,0,40
362883,45,9,5013,0,40
295010,30,13,0,0,60
265314,27,9,0,0,45
274964,27,13,0,0,65
357118,56,14,0,0,40
330087,46,13,15024,0,45
330874,49,10,0,0,70
324654,34,9,0,0,40
366207,25,9,0,0,40
278073,28,9,0,0,30
341995,45,11,0,1902,42
344275,34,9,0,0,70
357118,56,13,0,0,60
352882,37,9,0,0,70
365986,40,13,0,0,40
400416,34,7,0,0,45
857532,32,9,0,0,40
247444,31,11,0,0,40
454063,51,16,7298,0,40
262024,31,9,0,0,40
274451,67,6,0,0,16
365986,41,9,0,0,40
268726,28,9,0,0,46
275395,21,10,0,0,40
383322,28,11,0,0,40
373403,43,11,0,0,40
274562,44,9,14344,0,40
249362,28,7,0,0,50
259505,25,9,0,0,40
345360,34,13,0,0,40
1484705,25,10,0,0,25
350853,26,3,0,0,40
351952,22,10,0,0,20
404085,18,9,0,0,40
321760,36,13,0,0,17
409200,38,10,0,0,40
269604,33,3,0,0,40
247711,27,9,0,0,40
269687,23,11,0,0,40
424034,24,9,0,0,40
374116,22,9,0,0,35
283913,27,3,0,0,65
264148,57,9,0,0,45
281852,34,9,0,0,80
380543,38,9,0,0,30
383745,29,10,0,1485,40
247075,21,9,0,0,25
267661,29,9,0,0,70
243858,65,9,0,0,15
342384,19,7,0,2129,55
359759,22,10,0,0,20
267101,63,13,0,0,60
272669,26,13,0,0,20
336188,60,15,0,2415,80
339905,51,9,7688,0,40
421837,43,10,7298,0,50
289944,20,10,0,0,25
295763,24,13,0,0,50
281030,32,9,0,0,40
388849,43,12,0,0,60
247794,20,11,0,0,35
267325,27,9,3464,0,40
279490,39,10,0,0,40
280618,27,14,0,0,40
248406,41,9,0,0,40
402089,32,13,0,0,2
425447,19,9,0,0,40
326691,65,10,0,0,40
275093,24,9,0,0,36
237833,33,10,0,0,40
351084,21,9,0,0,40
346668,52,14,0,0,40
412952,57,10,0,0,40
341835,40,9,0,0,45
456956,46,9,0,0,60
276075,26,10,0,0,40
374313,22,9,0,0,50
303317,17,7,0,0,40
298070,72,11,6723,0,25
318822,19,9,0,0,40
375078,29,4,0,0,40
318934,26,6,0,0,40
284952,54,6,0,0,43
342175,67,14,2009,0,40
434467,23,10,0,0,42
404573,42,15,0,0,40
249043,65,13,10605,0,40
257942,39,9,0,0,40
269300,37,10,0,0,27
242559,38,9,0,0,38
239150,32,10,0,0,40
523484,44,13,0,0,40
257175,39,13,0,625,40
274917,58,14,0,0,15
348460,32,11,0,0,50
345831,48,9,0,0,40
345006,48,13,0,0,45
345705,34,9,0,1408,38
248584,33,10,0,0,50
436861,55,14,14084,0,40
398625,50,7,0,0,40
291578,24,9,0,0,50
376133,60,9,15024,0,15
300404,73,10,0,0,6
287008,43,14,0,0,35
654141,21,9,0,0,32
252646,30,10,0,0,20
413557,17,5,0,0,40
398931,36,9,0,0,40
311764,32,6,0,0,35
352768,26,9,0,0,40
247025,26,11,0,0,40
284403,43,12,0,0,60
339956,25,10,0,0,40
242615,18,10,0,0,15
308205,24,10,0,0,40
330470,48,10,0,0,30
330132,29,13,0,0,60
274720,47,3,0,0,40
309272,79,9,0,0,40
469864,28,13,0,0,40
286230,55,7,0,0,20
262038,41,3,0,0,35
279231,32,11,0,0,40
339358,61,3,0,0,45
287737,34,13,0,0,40
313729,34,10,0,0,50
263908,32,13,0,0,40
280798,47,10,0,0,40
246820,53,16,0,0,50
424034,20,10,0,0,15
291755,53,10,0,0,72
278632,35,9,0,0,40
277408,21,10,0,0,35
336793,39,14,0,0,55
395026,18,7,0,0,12
409200,35,12,0,0,40
268965,63,8,0,0,40
356567,22,11,0,0,60
250170,47,9,0,0,40
264102,22,10,0,0,39
309196,28,13,0,0,40
254285,52,16,0,1887,70
336226,39,9,3103,0,60
243409,35,10,0,0,40
458549,25,2,0,0,96
336007,70,3,0,0,20
241857,24,10,0,0,35
272209,62,9,0,0,99
310085,58,3,0,0,40
322143,39,8,15024,0,70
375313,28,9,0,0,40
930948,36,10,6497,0,56
248754,34,7,0,0,40
343052,36,9,0,0,40
280966,35,10,0,0,40
309513,32,9,0,0,50
242375,23,9,0,0,30
243368,21,1,0,0,50
374116,20,9,0,0,40
242619,40,13,4650,0,40
664366,62,13,0,0,60
278557,38,13,0,0,50
314773,49,11,0,0,40
400616,18,10,0,0,40
368739,23,13,0,0,40
420629,63,11,0,0,45
245491,62,13,99999,0,40
276456,51,12,3103,0,30
456236,44,10,0,0,45
257042,35,10,0,0,50
274363,41,10,7298,0,42
241025,25,13,0,0,18
241935,46,7,7688,0,40
406955,25,9,0,0,40
341762,47,9,0,0,40
239303,26,13,0,0,50
